Count,Tradelist Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,My Price,Rarity,Price
1,0,Uktabi Efreet,Weatherlight,85,Near Mint,English,,,,,,,,,Common,$0.15
1,1,"Ulamog, the Ceaseless Hunger",Battle for Zendikar,15,Near Mint,English,,,,,,,,1275,MythicRare,$12.49
2,2,"Ulamog, the Infinite Gyre",Modern Masters 2015 Edition,6,Near Mint,English,,,,,,,,1575,MythicRare,$16.61
1,1,"Ulamog, the Infinite Gyre",Rise of the Eldrazi,12,Near Mint,English,,,,,,,,1800,MythicRare,$18.48
7,7,Ulvenwald Hydra,Shadows over Innistrad,235,Near Mint,English,,,,,,,,225,MythicRare,$2.30
37,8,Ulvenwald Tracker,Avacyn Restored,200,Near Mint,English,,,,,,,,50,Rare,$0.60
8,8,Unbreathing Horde,Innistrad,121,Near Mint,English,,,,,,,,125,Rare,$1.06
1,0,Uncle Istvan,The Dark,16,Near Mint,English,,,,,,,,,Uncommon,$0.33
14,8,Undead Alchemist,Innistrad,84,Near Mint,English,,,,,,,,100,Rare,$0.89
56,8,Undercity Plague,Gatecrash,83,Near Mint,English,,,,,,,,25,Rare,$0.24
1,0,Underground River,Ice Age,357,Near Mint,English,,,,,,,,,Rare,$4.75
1,0,Underground Sea,Unlimited Edition,301,Heavily Played,English,,,,,,,,,Rare,$601.19
1,0,Underground Sea,Revised Edition,305,Heavily Played,English,,,,,,,,,Rare,$368.24
1,0,Underground Sea,Revised Edition,305,Played,English,,,,,,,,,Rare,$368.24
1,0,Underground Sea,Revised Edition,305,Good (Lightly Played),English,,,,,,,,,Rare,$368.24
43,8,Undergrowth Champion,Battle for Zendikar,197,Near Mint,English,,,,,,,,175,MythicRare,$1.75
1,0,Undermine,Invasion,282,Near Mint,English,,,,,,,,,Rare,$2.07
4,0,Undertaker,Mercadian Masques,167,Near Mint,English,,,,,,,,,Common,$0.16
1,0,Undertow,Legends,82,Near Mint,English,,,,,,,,,Uncommon,$0.39
17,8,Underworld Cerberus,Theros,208,Near Mint,English,,,,,,,,75,MythicRare,$0.75
24,8,Underworld Connections,Return to Ravnica,83,Near Mint,English,,,,,,,,50,Rare,$0.54
1,0,Undo,Visions,47,Near Mint,English,,,,,,,,,Common,$0.15
2,0,Unearth,Urza's Legacy,72,Near Mint,English,,,,,,,,,Common,$1.46
1,0,Unerring Sling,Mirage,287,Near Mint,English,,,,,,,,,Uncommon,$0.17
25,8,Unexpected Results,Gatecrash,203,Near Mint,English,,,,,,,,25,Rare,$0.29
2,0,Unholy Citadel,Legends,254,Near Mint,English,,,,,,,,,Uncommon,$0.62
1,0,Unholy Strength,Revised Edition,41,Good (Lightly Played),English,,,,,,,,,Common,$0.14
4,0,Unholy Strength,Revised Edition,41,Near Mint,English,,,,,,,,,Common,$0.14
1,0,Unmask,Mercadian Masques,168,Near Mint,English,,,,,,,,,Rare,$4.62
1,0,Unnatural Selection,Apocalypse,32,Near Mint,English,,,,,,,,,Rare,$0.64
1,0,Unnerve,Urza's Saga,162,Near Mint,English,,,,,,,,,Common,$0.16
1,0,Unseen Walker,Mirage,147,Near Mint,English,,,,,,,,,Uncommon,$0.18
6,0,Unstable Mutation,Revised Edition,86,Near Mint,English,,,,,,,,,Common,$0.15
1,0,Unsummon,Unlimited Edition,87,Good (Lightly Played),English,,,,,,,,,Common,$0.30
10,0,Unsummon,Revised Edition,87,Near Mint,English,,,,,,,,,Common,$0.14
1,1,Unwinding Clock,New Phyrexia,164,Near Mint,English,,,,,,,,600,Rare,$5.97
1,0,Unworthy Dead,Urza's Saga,163,Near Mint,English,,,,,,,,,Common,$0.15
1,0,Updraft,Ice Age,105,Near Mint,English,,,,,,,,,Uncommon,$0.20
1,0,Uphill Battle,Mercadian Masques,222,Near Mint,English,,,,,,,,,Uncommon,$0.22
1,1,Urabrask the Hidden,New Phyrexia,98,Near Mint,English,,,,,,,,1075,MythicRare,$10.59
2,0,Urborg,Legends,255,Good (Lightly Played),English,,,,,,,,,Uncommon,$4.12
2,0,Urborg Drake,Invasion,283,Near Mint,English,,,,,,,,,Uncommon,$0.18
5,0,Urborg Elf,Apocalypse,90,Near Mint,English,,,,,,,,,Common,$0.18
2,0,Urborg Emissary,Invasion,131,Near Mint,English,,,,,,,,,Uncommon,$0.18
4,0,Urborg Justice,Weatherlight,26,Near Mint,English,,,,,,,,,Rare,$0.92
1,0,Urborg Mindsucker,Visions,21,Near Mint,English,,,,,,,,,Common,$0.14
5,0,Urborg Phantom,Invasion,132,Near Mint,English,,,,,,,,,Common,$0.16
1,0,Urborg Shambler,Invasion,133,Near Mint,English,,,,,,,,,Uncommon,$0.18
4,0,Urborg Skeleton,Invasion,134,Near Mint,English,,,,,,,,,Common,$0.15
5,0,Urborg Uprising,Apocalypse,53,Near Mint,English,,,,,,,,,Common,$0.16
1,0,Urborg Volcano,Invasion,330,Near Mint,English,,,,,,,,,Uncommon,$0.30
6,6,"Urborg, Tomb of Yawgmoth",Magic 2015 Core Set,248,Near Mint,English,,,,,,,,1050,Rare,$11.58
1,0,Urza's Avenger,Fourth Edition,373,Near Mint,English,,,,,,,,,Rare,$0.29
2,0,Urza's Bauble,Ice Age,318,Near Mint,English,,,,,,,,,Uncommon,$0.32
1,0,Urza's Blueprints,Urza's Legacy,137,Near Mint,English,,,,,,,,,Rare,$0.34
1,0,Urza's Mine,Chronicles,94,Near Mint,English,,,,,,,,,Uncommon,$1.81
1,0,Urza's Mine,Chronicles,95,Near Mint,English,,,,,,,,,Uncommon,$0.25
1,0,Urza's Mine,Antiquities,75,Good (Lightly Played),English,,,,,,,,,Common,$1.81
1,0,Urza's Mine,Antiquities,76,Good (Lightly Played),English,,,,,,,,,Uncommon,$1.00
1,0,Urza's Mine,Antiquities,77,Near Mint,English,,,,,,,,,Common,$1.70
1,0,Urza's Mine,Antiquities,78,Good (Lightly Played),English,,,,,,,,,Uncommon,$3.21
1,0,Urza's Miter,Antiquities,41,Near Mint,English,,,,,,,,,Rare,$3.58
1,0,Urza's Power Plant,Chronicles,100,Near Mint,English,,,,,,,,,Uncommon,$0.72
1,0,Urza's Power Plant,Antiquities,79,Played,English,,,,,,,,,Common,$0.96
1,0,Urza's Power Plant,Antiquities,80,Good (Lightly Played),English,,,,,,,,,Common,$3.14
1,0,Urza's Power Plant,Antiquities,81,Played,English,,,,,,,,,Uncommon,$0.50
1,0,Urza's Power Plant,Antiquities,82,Played,English,,,,,,,,,Uncommon,$2.45
1,0,Urza's Rage,Invasion,178,Near Mint,English,,,,,,,,,Rare,$0.91
1,0,Urza's Tower,Antiquities,83,Played,English,,,,,,,,,Uncommon,$3.50
2,0,Urza's Tower,Antiquities,84,Good (Lightly Played),English,,,,,,,,,Uncommon,$2.40
1,0,Urza's Tower,Antiquities,85,Played,English,,,,,,,,,Common,$0.68
1,0,Urza's Tower,Antiquities,86,Played,English,,,,,,,,,Uncommon,$1.00
2,0,Uthden Troll,Revised Edition,181,Near Mint,English,,,,,,,,,Uncommon,$0.16
1,0,Utopia Tree,Invasion,219,Near Mint,English,,,,,,,,,Rare,$1.27
60,8,Utter End,Khans of Tarkir,210,Near Mint,English,,,,,,,,75,Rare,$0.85
3,3,Utvara Hellkite,Return to Ravnica,110,Near Mint,English,,,,,,,,475,MythicRare,$4.73
7,0,Vampire Hounds,Exodus,77,Near Mint,English,,,,,,,,,Common,$0.19
2,0,Vampiric Tutor,Visions,22,Near Mint,English,,,,,,,,,Rare,$28.90
1,0,Vampiric Tutor,Visions,22,Played,English,,,,,,,,,Rare,$28.90
2,0,Vampiric Tutor,Visions,22,Good (Lightly Played),English,,,,,,,,,Rare,$28.90
2,0,Vanishing,Visions,48,Near Mint,English,,,,,,,,,Common,$0.18
1,0,Vaporous Djinn,Mirage,101,Near Mint,English,,,,,,,,,Uncommon,$0.17
44,8,"Varolz, the Scar-Striped",Dragon's Maze,112,Near Mint,English,,,,,,,,75,Rare,$0.65
2,2,Vastwood Hydra,Magic 2014 Core Set,198,Near Mint,English,,,,,,,,75,Rare,$0.87
18,8,Vault of the Archangel,Dark Ascension,158,Near Mint,English,,,,,,,,225,Rare,$2.36
1,0,Veil of Birds,Urza's Saga,106,Near Mint,English,,,,,,,,,Common,$0.14
1,0,Veiled Crocodile,Urza's Saga,108,Near Mint,English,,,,,,,,,Rare,$0.30
2,0,Veiled Sentry,Urza's Saga,109,Near Mint,English,,,,,,,,,Uncommon,$0.27
1,0,Veiled Serpent,Urza's Saga,110,Near Mint,English,,,,,,,,,Common,$0.14
1,0,Venarian Gold,Legends,83,Near Mint,English,,,,,,,,,Common,$0.19
4,0,Vendetta,Mercadian Masques,170,Near Mint,English,,,,,,,,,Common,$0.16
1,1,Vendilion Clique,Modern Masters,70,Near Mint,English,,,,,,,,3550,MythicRare,$35.68
2,2,Vendilion Clique,Morningtide,55,Near Mint,English,,,,,,,,3650,Rare,$35.54
1,0,Venerable Monk,Stronghold,121,Near Mint,English,,,,,,,,,Common,$0.15
2,2,Vengeful Pharaoh,Magic 2012,116,Near Mint,English,,,,,,,,325,Rare,$3.21
5,0,Venom,The Dark,53,Near Mint,English,,,,,,,,,Common,$0.14
1,0,Venomous Breath,Mercadian Masques,281,Near Mint,English,,,,,,,,,Uncommon,$0.18
4,0,Venomous Dragonfly,Mercadian Masques,282,Near Mint,English,,,,,,,,,Common,$0.15
2,0,Venomous Fangs,Urza's Saga,280,Near Mint,English,,,,,,,,,Common,$0.15
1,1,"Venser, Shaper Savant",Future Sight,46,Near Mint,English,,,,,,,,1825,Rare,$17.79
1,0,Verdant Field,Prophecy,130,Near Mint,English,,,,,,,,,Uncommon,$0.20
1,0,Verduran Emissary,Invasion,221,Near Mint,English,,,,,,,,,Uncommon,$0.18
1,0,Verduran Enchantress,Revised Edition,130,Good (Lightly Played),English,,,,,,,,,Rare,$0.38
1,0,Vernal Equinox,Mercadian Masques,283,Near Mint,English,,,,,,,,,Rare,$0.37
47,8,Veteran Warleader,Battle for Zendikar,221,Near Mint,English,,,,,,,,25,Rare,$0.29
1,0,Vexing Arcanix,Ice Age,319,Near Mint,English,,,,,,,,,Rare,$0.27
2,0,Viashino Bey,Urza's Legacy,93,Near Mint,English,,,,,,,,,Common,$0.15
4,0,Viashino Grappler,Invasion,179,Near Mint,English,,,,,,,,,Common,$0.14
1,0,Viashino Heretic,Urza's Legacy,95,Near Mint,English,,,,,,,,,Uncommon,$0.48
1,0,Viashino Outrider,Urza's Saga,223,Near Mint,English,,,,,,,,,Common,$0.14
3,0,Viashino Runner,Urza's Saga,224,Near Mint,English,,,,,,,,,Common,$0.15
1,0,Viashino Sandscout,Urza's Legacy,96,Near Mint,English,,,,,,,,,Common,$0.15
1,0,Viashino Sandswimmer,Urza's Saga,225,Near Mint,English,,,,,,,,,Rare,$0.31
2,0,Viashino Warrior,Mirage,200,Near Mint,English,,,,,,,,,Common,$0.14
2,0,Viashino Weaponsmith,Urza's Saga,226,Near Mint,English,,,,,,,,,Common,$0.15
1,0,Vibrating Sphere,Ice Age,320,Near Mint,English,,,,,,,,,Rare,$0.27
9,0,Vicious Hunger,Nemesis,74,Near Mint,English,,,,,,,,,Common,$0.14
5,0,Vicious Kavu,Invasion,284,Near Mint,English,,,,,,,,,Uncommon,$0.18
1,0,Victimize,Urza's Saga,166,Near Mint,English,,,,,,,,,Uncommon,$0.83
4,4,Victory's Herald,Mirrodin Besieged,18,Near Mint,English,,,,,,,,25,Rare,$0.42
1,0,Victual Sliver,Stronghold,143,Near Mint,English,,,,,,,,,Uncommon,$0.35
1,0,Vigilant Drake,Urza's Legacy,46,Near Mint,English,,,,,,,,,Common,$0.15
2,2,Vigor,Lorwyn,240,Near Mint,English,,,,,,,,1550,Rare,$15.80
4,0,Vigorous Charge,Invasion,222,Near Mint,English,,,,,,,,,Common,$0.15
27,8,Vile Redeemer,Oath of the Gatewatch,125,Near Mint,English,,,,,,,,25,Rare,$0.35
2,0,Vile Requiem,Urza's Saga,167,Near Mint,English,,,,,,,,,Uncommon,$0.22
33,8,Villainous Wealth,Khans of Tarkir,211,Near Mint,English,,,,,,,,25,Rare,$0.29
1,1,Vindicate,Apocalypse,126,Near Mint,English,,,,,,,,1250,Rare,$12.82
1,1,Vindicate,Apocalypse,126,Near Mint,Japanese,,,,,,,,1438,Rare,$12.82
4,0,Vine Dryad,Mercadian Masques,284,Near Mint,English,,,,,,,,,Rare,$0.51
5,0,Vintara Elephant,Prophecy,131,Near Mint,English,,,,,,,,,Common,$0.14
1,0,Vintara Snapper,Prophecy,132,Near Mint,English,,,,,,,,,Uncommon,$0.21
4,0,Viseling,Nemesis,140,Near Mint,English,,,,,,,,,Uncommon,$0.19
1,0,Vitalize,Classic Sixth Edition,265,Near Mint,English,,,,,,,,,Common,$0.21
1,0,Vitalizing Wind,Prophecy,133,Near Mint,English,,,,,,,,,Rare,$0.50
1,0,Vodalian Hypnotist,Invasion,84,Near Mint,English,,,,,,,,,Uncommon,$0.18
4,0,Vodalian Knights,Fallen Empires,58,Near Mint,English,,,,,,,,,Rare,$0.39
8,0,Vodalian Mage,Fallen Empires,59,Near Mint,English,,,,,,,,,Common,$0.18
7,0,Vodalian Mage,Fallen Empires,60,Near Mint,English,,,,,,,,,Common,$0.18
6,0,Vodalian Mage,Fallen Empires,61,Near Mint,English,,,,,,,,,Common,$0.17
4,0,Vodalian Merchant,Invasion,85,Near Mint,English,,,,,,,,,Common,$0.14
8,0,Vodalian Mystic,Apocalypse,33,Near Mint,English,,,,,,,,,Uncommon,$0.18
4,0,Vodalian Serpent,Invasion,86,Near Mint,English,,,,,,,,,Common,$0.14
5,0,Vodalian Soldiers,Fallen Empires,62,Near Mint,English,,,,,,,,,Common,$0.14
6,0,Vodalian Soldiers,Fallen Empires,63,Near Mint,English,,,,,,,,,Common,$0.16
7,0,Vodalian Soldiers,Fallen Empires,64,Near Mint,English,,,,,,,,,Common,$0.16
6,0,Vodalian Soldiers,Fallen Empires,65,Near Mint,English,,,,,,,,,Common,$0.16
1,0,Vodalian Soldiers,Classic Sixth Edition,104,Near Mint,English,,,,,,,,,Common,$0.14
4,0,Vodalian War Machine,Fallen Empires,66,Near Mint,English,,,,,,,,,Rare,$0.31
7,0,Vodalian Zombie,Invasion,286,Near Mint,English,,,,,,,,,Common,$0.15
4,0,Voice of All,Planeshift,19,Near Mint,English,,,,,,,,,Uncommon,$0.40
1,0,Voice of Grace,Urza's Saga,54,Near Mint,English,,,,,,,,,Uncommon,$0.21
1,1,Voice of Resurgence,Dragon's Maze,114,Near Mint,English,,,,,,,,3225,MythicRare,$30.84
1,0,Voice of Truth,Nemesis,25,Near Mint,English,,,,,,,,,Uncommon,$0.29
25,8,Void Stalker,Magic 2013,77,Near Mint,English,,,,,,,,25,Rare,$0.25
30,8,Void Winnower,Battle for Zendikar,17,Near Mint,English,,,,,,,,200,MythicRare,$2.20
63,8,Volatile Rig,Return to Ravnica,236,Near Mint,English,,,,,,,,25,Rare,$0.24
2,0,Volcanic Eruption,Revised Edition,89,Near Mint,English,,,,,,,,,Rare,$0.30
1,0,Volcanic Geyser,Classic Sixth Edition,215,Near Mint,English,,,,,,,,,Uncommon,$0.26
1,0,Volcanic Island,Unlimited Edition,302,Played,English,,,,,,,,,Rare,$488.38
1,0,Volcanic Island,Revised Edition,306,Played,English,,,,,,,,,Rare,$316.59
1,0,Volcanic Island,Revised Edition,306,Heavily Played,English,,,,,,,,,Rare,$316.59
1,0,Volcanic Island,Revised Edition,306,Good (Lightly Played),English,,,,,,,,,Rare,$316.59
23,8,Volcanic Vision,Dragons of Tarkir,167,Near Mint,English,,,,,,,,25,Rare,$0.32
1,0,Volcanic Wind,Mercadian Masques,223,Near Mint,English,,,,,,,,,Uncommon,$0.17
7,0,Volcano Imp,Planeshift,56,Near Mint,English,,,,,,,,,Common,$0.14
4,0,Volrath the Fallen,Nemesis,75,Near Mint,English,,,,,,,,,Rare,$0.69
1,0,Voodoo Doll,Chronicles,91,Near Mint,English,,,,,,,,,Rare,$0.25
24,8,Vorapede,Dark Ascension,131,Near Mint,English,,,,,,,,150,MythicRare,$1.47
41,8,Vorel of the Hull Clade,Dragon's Maze,115,Near Mint,English,,,,,,,,75,Rare,$0.78
1,1,"Vorinclex, Voice of Hunger",New Phyrexia,127,Near Mint,English,,,,,,,,2300,MythicRare,$22.16
4,4,Vraska the Unseen,Return to Ravnica,208,Near Mint,English,,,,,,,,425,MythicRare,$4.51
29,8,Vryn Wingmare,Magic Origins,40,Near Mint,English,,,,,,,,50,Rare,$0.61
2,0,Wake of Vultures,Visions,24,Near Mint,English,,,,,,,,,Common,$0.15
4,0,Wall of Air,Revised Edition,90,Near Mint,English,,,,,,,,,Uncommon,$0.17
5,0,Wall of Bone,Revised Edition,42,Near Mint,English,,,,,,,,,Uncommon,$0.17
2,0,Wall of Brambles,Revised Edition,131,Near Mint,English,,,,,,,,,Uncommon,$0.17
1,0,Wall of Caltrops,Legends,211,Near Mint,English,,,,,,,,,Common,$0.23
1,0,Wall of Diffusion,Tempest,211,Near Mint,English,,,,,,,,,Common,$0.14
4,0,Wall of Distortion,Mercadian Masques,171,Near Mint,English,,,,,,,,,Common,$0.14
2,0,Wall of Dust,Legends,165,Near Mint,English,,,,,,,,,Uncommon,$0.45
4,0,Wall of Earth,Legends,166,Near Mint,English,,,,,,,,,Common,$0.21
1,0,Wall of Fire,Revised Edition,182,Near Mint,English,,,,,,,,,Uncommon,$0.16
1,0,Wall of Ice,Revised Edition,132,Near Mint,English,,,,,,,,,Uncommon,$0.20
1,0,Wall of Junk,Urza's Saga,315,Near Mint,English,,,,,,,,,Uncommon,$0.26
1,0,Wall of Light,Legends,212,Near Mint,English,,,,,,,,,Uncommon,$0.82
1,0,Wall of Nets,Exodus,24,Near Mint,English,,,,,,,,,Rare,$0.76
2,0,Wall of Opposition,Chronicles,56,Near Mint,English,,,,,,,,,Uncommon,$0.17
1,0,Wall of Putrid Flesh,Legends,41,Played,English,,,,,,,,,Uncommon,$0.75
1,0,Wall of Razors,Stronghold,100,Near Mint,English,,,,,,,,,Uncommon,$0.29
1,0,Wall of Roots,Mirage,151,Near Mint,English,,,,,,,,,Common,$1.29
1,0,Wall of Shadows,Legends,42,Near Mint,English,,,,,,,,,Common,$0.20
1,0,Wall of Shields,Ice Age,322,Near Mint,English,,,,,,,,,Uncommon,$0.20
1,0,Wall of Spears,Antiquities,42,Near Mint,English,,,,,,,,,Uncommon,$0.40
1,0,Wall of Stone,Revised Edition,183,Near Mint,English,,,,,,,,,Uncommon,$0.20
1,0,Wall of Swords,Unlimited Edition,227,Near Mint,English,,,,,,,,,Uncommon,$0.54
3,0,Wall of Swords,Revised Edition,227,Near Mint,English,,,,,,,,,Uncommon,$0.17
1,0,Wall of Tears,Stronghold,50,Near Mint,English,,,,,,,,,Uncommon,$0.32
1,0,Wall of Vapor,Chronicles,27,Near Mint,English,,,,,,,,,Common,$0.13
1,0,Wall of Vapor,Legends,84,Good (Lightly Played),English,,,,,,,,,Common,$0.19
3,0,Wall of Vapor,Legends,84,Near Mint,English,,,,,,,,,Common,$0.19
1,0,Wall of Water,Revised Edition,91,Near Mint,English,,,,,,,,,Uncommon,$0.16
1,0,Wall of Wonder,Legends,85,Near Mint,English,,,,,,,,,Uncommon,$0.44
9,0,Wall of Wood,Revised Edition,133,Near Mint,English,,,,,,,,,Common,$0.14
1,0,Wallop,Invasion,223,Near Mint,English,,,,,,,,,Uncommon,$0.19
1,0,Wand of Denial,Classic Sixth Edition,317,Near Mint,English,,,,,,,,,Rare,$0.34
1,0,Wand of Ith,The Dark,111,Near Mint,English,,,,,,,,,Uncommon,$0.28
1,0,Wand of Ith,The Dark,111,Good (Lightly Played),English,,,,,,,,,Uncommon,$0.28
5,0,Wandering Eye,Nemesis,50,Near Mint,English,,,,,,,,,Common,$0.14
11,8,Wandering Fumarole,Oath of the Gatewatch,182,Near Mint,English,,,,,,,,300,Rare,$2.95
5,0,Wandering Stream,Invasion,224,Near Mint,English,,,,,,,,,Common,$0.14
1,0,Wanderlust,Revised Edition,134,Near Mint,English,,,,,,,,,Uncommon,$0.16
4,4,Wanderwine Hub,Lorwyn,280,Near Mint,English,,,,,,,,975,Rare,$9.77
4,0,War Barge,The Dark,112,Near Mint,English,,,,,,,,,Uncommon,$0.26
2,0,War Cadence,Mercadian Masques,224,Near Mint,English,,,,,,,,,Uncommon,$0.18
6,0,War Mammoth,Revised Edition,135,Near Mint,English,,,,,,,,,Common,$0.14
1,0,War Tax,Mercadian Masques,113,Near Mint,English,,,,,,,,,Uncommon,$0.34
1,0,Ward of Lights,Mirage,251,Near Mint,English,,,,,,,,,Common,$0.14
41,8,Warden of the First Tree,Fate Reforged,143,Near Mint,English,,,,,,,,100,MythicRare,$1.06
1,0,Warmonger,Mercadian Masques,225,Near Mint,English,,,,,,,,,Uncommon,$0.18
1,0,Warning,Ice Age,279,Near Mint,English,,,,,,,,,Common,$0.14
1,0,Warp Artifact,Revised Edition,43,Near Mint,English,,,,,,,,,Rare,$0.30
2,0,Warpath,Mercadian Masques,226,Near Mint,English,,,,,,,,,Uncommon,$0.17
3,0,Warped Devotion,Planeshift,57,Near Mint,English,,,,,,,,,Uncommon,$0.27
2,0,Warrior's Honor,Visions,124,Near Mint,English,,,,,,,,,Common,$0.15
4,4,Warstorm Surge,Magic 2012,160,Near Mint,English,,,,,,,,50,Rare,$0.39
1,0,Warthog,Visions,74,Near Mint,English,,,,,,,,,Common,$0.15
2,0,Wash Out,Invasion,87,Near Mint,English,,,,,,,,,Uncommon,$0.85
2,2,Waste Not,Magic 2015 Core Set,122,Near Mint,English,,,,,,,,400,Rare,$4.06
4,4,Wasteland,Tempest,340,Near Mint,English,,,,,,,,5425,Uncommon,$53.41
36,8,Wasteland Strangler,Battle for Zendikar,102,Near Mint,English,,,,,,,,75,Rare,$0.71
6,0,Water Wurm,The Dark,37,Near Mint,English,,,,,,,,,Common,$0.14
2,0,Waterfront Bouncer,Mercadian Masques,114,Near Mint,English,,,,,,,,,Common,$0.20
2,0,Waterspout Elemental,Planeshift,38,Near Mint,English,,,,,,,,,Rare,$0.29
1,0,Wax // Wane,Invasion,296,Near Mint,English,,,,,,,,,Uncommon,$0.20
3,0,Wayfaring Giant,Invasion,44,Near Mint,English,,,,,,,,,Uncommon,$0.20
53,8,Wayfaring Temple,Return to Ravnica,209,Near Mint,English,,,,,,,,50,Rare,$0.38
1,0,Waylay,Urza's Saga,56,Near Mint,English,,,,,,,,,Uncommon,$0.21
4,0,Weakness,Revised Edition,44,Near Mint,English,,,,,,,,,Common,$0.14
4,4,Wear // Tear,Dragon's Maze,135,Near Mint,English,,,,,,,,0,Uncommon,$1.03
3,0,Weatherseed Elf,Urza's Legacy,115,Near Mint,English,,,,,,,,,Common,$0.15
4,0,Weatherseed Faeries,Urza's Legacy,48,Near Mint,English,,,,,,,,,Common,$0.15
17,8,Welcome to the Fold,Shadows over Innistrad,96,Near Mint,English,,,,,,,,25,Rare,$0.27
5,0,Welkin Hawk,Exodus,25,Near Mint,English,,,,,,,,,Common,$0.15
1,0,Well-Laid Plans,Invasion,88,Near Mint,English,,,,,,,,,Rare,$0.31
5,5,Westvale Abbey,Shadows over Innistrad,281,Near Mint,English,,,,,,,,600,Rare,$6.56
1,0,Wheel of Fortune,Revised Edition,184,Good (Lightly Played),English,,,,,,,,,Rare,$23.03
3,0,Wheel of Fortune,Revised Edition,184,Near Mint,English,,,,,,,,,Rare,$23.03
13,8,Whelming Wave,Born of the Gods,57,Near Mint,English,,,,,,,,50,Rare,$0.42
1,0,Whim of Volrath,Tempest,102,Near Mint,English,,,,,,,,,Rare,$0.74
18,8,Whims of the Fates,Born of the Gods,115,Near Mint,English,,,,,,,,25,Rare,$0.30
6,6,Whip of Erebos,Theros,110,Near Mint,English,,,,,,,,175,Rare,$2.02
2,0,Whip Sergeant,Prophecy,107,Near Mint,English,,,,,,,,,Uncommon,$0.20
4,0,Whip Silk,Invasion,225,Near Mint,English,,,,,,,,,Common,$0.15
5,0,Whippoorwill,The Dark,54,Near Mint,English,,,,,,,,,Uncommon,$0.23
5,0,Whipstitched Zombie,Prophecy,81,Near Mint,English,,,,,,,,,Common,$0.14
3,0,Whiptongue Frog,Exodus,52,Near Mint,English,,,,,,,,,Common,$0.15
7,0,Whirlpool Drake,Apocalypse,34,Near Mint,English,,,,,,,,,Uncommon,$0.17
4,0,Whirlpool Rider,Apocalypse,35,Near Mint,English,,,,,,,,,Common,$0.15
40,8,Whispering Madness,Gatecrash,207,Near Mint,English,,,,,,,,25,Rare,$0.27
44,8,Whisperwood Elemental,Fate Reforged,145,Near Mint,English,,,,,,,,100,MythicRare,$0.82
2,0,White Knight,Revised Edition,228,Near Mint,English,,,,,,,,,Uncommon,$0.24
1,0,White Mana Battery,Legends,244,Near Mint,English,,,,,,,,,Uncommon,$0.62
15,8,White Sun's Zenith,Mirrodin Besieged,19,Near Mint,English,,,,,,,,25,Rare,$0.37
4,0,White Ward,Revised Edition,229,Near Mint,English,,,,,,,,,Uncommon,$0.16
1,0,Whiteout,Ice Age,163,Near Mint,English,,,,,,,,,Uncommon,$0.17
1,0,Wicked Reward,Visions,25,Near Mint,English,,,,,,,,,Common,$0.15
81,8,Wild Beastmaster,Return to Ravnica,139,Near Mint,English,,,,,,,,25,Rare,$0.24
17,8,Wild Defiance,Avacyn Restored,203,Near Mint,English,,,,,,,,275,Rare,$2.83
2,0,Wild Dogs,Urza's Saga,284,Near Mint,English,,,,,,,,,Common,$0.15
1,0,Wild Elephant,Mirage,152,Near Mint,English,,,,,,,,,Common,$0.14
15,0,Wild Growth,Revised Edition,137,Near Mint,English,,,,,,,,,Common,$0.15
1,0,Wild Growth,Classic Sixth Edition,268,Near Mint,English,,,,,,,,,Common,$0.20
2,0,Wild Jhovall,Mercadian Masques,227,Near Mint,English,,,,,,,,,Common,$0.14
1,0,Wild Mammoth,Nemesis,124,Near Mint,English,,,,,,,,,Uncommon,$0.21
3,0,Wild Might,Prophecy,134,Near Mint,English,,,,,,,,,Common,$0.15
8,8,Wild Ricochet,Magic 2014 Core Set,162,Near Mint,English,,,,,,,,0,Rare,$0.33
22,8,Wildcall,Fate Reforged,146,Near Mint,English,,,,,,,,25,Rare,$0.31
33,8,Willbreaker,Magic Origins,84,Near Mint,English,,,,,,,,25,Rare,$0.35
1,0,Wind Drake,Tempest,105,Near Mint,English,,,,,,,,,Common,$0.14
1,0,Wind Drake,Classic Sixth Edition,106,Near Mint,English,,,,,,,,,Common,$0.14
1,0,Wind Shear,Visions,75,Near Mint,English,,,,,,,,,Uncommon,$0.20
10,8,Windreader Sphinx,Magic 2014 Core Set,81,Near Mint,English,,,,,,,,75,MythicRare,$0.74
5,5,Windswept Heath,Khans of Tarkir,248,Near Mint,English,,,,,,,,1250,Rare,$12.69
2,0,Wing Snare,Urza's Legacy,117,Near Mint,English,,,,,,,,,Uncommon,$0.17
2,0,Wing Storm,Prophecy,135,Near Mint,English,,,,,,,,,Uncommon,$0.20
28,8,Wingmate Roc,Khans of Tarkir,31,Near Mint,English,,,,,,,,125,MythicRare,$1.26
1,0,Wings of Aesthir,Ice Age,383,Near Mint,English,,,,,,,,,Uncommon,$0.20
3,0,Wings of Hope,Invasion,289,Near Mint,English,,,,,,,,,Common,$0.14
1,0,Winnow,Invasion,45,Near Mint,English,,,,,,,,,Rare,$0.31
1,0,Wirecat,Urza's Saga,317,Near Mint,English,,,,,,,,,Uncommon,$0.18
2,0,Wishmonger,Mercadian Masques,57,Near Mint,English,,,,,,,,,Uncommon,$0.21
31,8,Wit's End,Magic 2013,117,Near Mint,English,,,,,,,,25,Rare,$0.30
